日期时间 (UTC+8),校准后_Unix时间戳,原始_LAS_GPS时间戳,状态,该秒内点数
2024-02-28 15:53:37,1709106817,393141666.037333,间隔于 9 & 10,259852
2024-02-28 15:53:38,1709106818,393141667.037333,间隔于 9 & 10,219267
2024-02-28 15:53:39,1709106819,393141668.037333,间隔于 9 & 10,172439
2024-02-28 15:53:40,1709106820,393141669.037333,间隔于 9 & 10,168648
2024-02-28 15:53:41,1709106821,393141670.037333,间隔于 9 & 10,207055
2024-02-28 15:53:42,1709106822,393141671.037333,间隔于 9 & 10,223600
2024-02-28 15:53:43,1709106823,393141672.037333,间隔于 9 & 10,197527
2024-02-28 15:53:44,1709106824,393141673.037333,间隔于 9 & 10,0
2024-02-28 15:53:45,1709106825,393141674.037333,间隔于 9 & 10,0
2024-02-28 15:53:46,1709106826,393141675.037333,间隔于 9 & 10,0
2024-02-28 15:53:47,1709106827,393141676.037333,间隔于 9 & 10,0
2024-02-28 15:53:48,1709106828,393141677.037333,间隔于 9 & 10,0
2024-02-28 15:53:49,1709106829,393141678.037333,间隔于 9 & 10,0
2024-02-28 15:53:50,1709106830,393141679.037333,间隔于 9 & 10,0
2024-02-28 15:53:51,1709106831,393141680.037333,间隔于 9 & 10,0
2024-02-28 15:53:52,1709106832,393141681.037333,间隔于 9 & 10,0
2024-02-28 15:53:53,1709106833,393141682.037333,间隔于 9 & 10,0
2024-02-28 15:53:54,1709106834,393141683.037333,间隔于 9 & 10,0
2024-02-28 15:53:55,1709106835,393141684.037333,间隔于 9 & 10,0
2024-02-28 15:53:56,1709106836,393141685.037333,间隔于 9 & 10,0
2024-02-28 15:53:57,1709106837,393141686.037333,间隔于 9 & 10,0
2024-02-28 15:53:58,1709106838,393141687.037333,间隔于 9 & 10,0
2024-02-28 15:53:59,1709106839,393141688.037333,间隔于 9 & 10,0
2024-02-28 15:54:00,1709106840,393141689.037333,间隔于 9 & 10,0
2024-02-28 15:54:01,1709106841,393141690.037333,间隔于 9 & 10,0
2024-02-28 15:54:02,1709106842,393141691.037333,间隔于 9 & 10,0
2024-02-28 15:54:03,1709106843,393141692.037333,间隔于 9 & 10,0
2024-02-28 15:54:04,1709106844,393141693.037333,间隔于 9 & 10,0
2024-02-28 15:54:05,1709106845,393141694.037333,间隔于 9 & 10,0
2024-02-28 15:54:06,1709106846,393141695.037333,间隔于 9 & 10,0
2024-02-28 15:54:07,1709106847,393141696.037333,间隔于 9 & 10,0
2024-02-28 15:54:08,1709106848,393141697.037333,间隔于 9 & 10,0
2024-02-28 15:54:09,1709106849,393141698.037333,间隔于 9 & 10,0
2024-02-28 15:54:10,1709106850,393141699.037333,间隔于 9 & 10,0
2024-02-28 15:54:11,1709106851,393141700.037333,间隔于 9 & 10,0
2024-02-28 15:54:12,1709106852,393141701.037333,间隔于 9 & 10,0
2024-02-28 15:54:13,1709106853,393141702.037333,间隔于 9 & 10,0
2024-02-28 15:54:14,1709106854,393141703.037333,间隔于 9 & 10,0
2024-02-28 15:54:15,1709106855,393141704.037333,间隔于 9 & 10,0
2024-02-28 15:54:16,1709106856,393141705.037333,间隔于 9 & 10,0
2024-02-28 15:54:17,1709106857,393141706.037333,间隔于 9 & 10,0
2024-02-28 15:54:18,1709106858,393141707.037333,间隔于 9 & 10,0
2024-02-28 15:54:19,1709106859,393141708.037333,间隔于 9 & 10,0
2024-02-28 15:54:20,1709106860,393141709.037333,间隔于 9 & 10,0
2024-02-28 15:54:21,1709106861,393141710.037333,间隔于 9 & 10,0
2024-02-28 15:54:22,1709106862,393141711.037333,间隔于 9 & 10,0
2024-02-28 15:54:23,1709106863,393141712.037333,间隔于 9 & 10,0
2024-02-28 15:54:24,1709106864,393141713.037333,间隔于 9 & 10,0
2024-02-28 15:54:25,1709106865,393141714.037333,间隔于 9 & 10,0
2024-02-28 15:54:26,1709106866,393141715.037333,间隔于 9 & 10,0
2024-02-28 15:54:27,1709106867,393141716.037333,间隔于 9 & 10,0
2024-02-28 15:54:28,1709106868,393141717.037333,间隔于 9 & 10,0
2024-02-28 15:54:29,1709106869,393141718.037333,间隔于 9 & 10,0
2024-02-28 15:54:30,1709106870,393141719.037333,间隔于 9 & 10,0
2024-02-28 15:54:31,1709106871,393141720.037333,间隔于 9 & 10,0
2024-02-28 15:54:32,1709106872,393141721.037333,间隔于 9 & 10,0
2024-02-28 15:54:33,1709106873,393141722.037333,间隔于 9 & 10,0
2024-02-28 15:54:34,1709106874,393141723.037333,间隔于 9 & 10,0
2024-02-28 15:54:35,1709106875,393141724.037333,间隔于 9 & 10,0
2024-02-28 15:54:36,1709106876,393141725.037333,间隔于 9 & 10,0
2024-02-28 15:54:37,1709106877,393141726.037333,间隔于 9 & 10,0
2024-02-28 15:54:38,1709106878,393141727.037333,间隔于 9 & 10,0
2024-02-28 15:54:39,1709106879,393141728.037333,间隔于 9 & 10,0
2024-02-28 15:54:40,1709106880,393141729.037333,间隔于 9 & 10,0
2024-02-28 15:54:41,1709106881,393141730.037333,间隔于 9 & 10,0
2024-02-28 15:54:42,1709106882,393141731.037333,间隔于 9 & 10,0
2024-02-28 15:54:43,1709106883,393141732.037333,间隔于 9 & 10,0
2024-02-28 15:54:44,1709106884,393141733.037333,间隔于 9 & 10,0
2024-02-28 15:54:45,1709106885,393141734.037333,间隔于 9 & 10,0
2024-02-28 15:54:46,1709106886,393141735.037333,间隔于 9 & 10,0
2024-02-28 15:54:47,1709106887,393141736.037333,间隔于 9 & 10,0
2024-02-28 15:54:48,1709106888,393141737.037333,间隔于 9 & 10,0
2024-02-28 15:54:49,1709106889,393141738.037333,间隔于 9 & 10,0
2024-02-28 15:54:50,1709106890,393141739.037333,间隔于 9 & 10,0
2024-02-28 15:54:51,1709106891,393141740.037333,间隔于 9 & 10,0
2024-02-28 15:54:52,1709106892,393141741.037333,间隔于 9 & 10,0
2024-02-28 15:54:53,1709106893,393141742.037333,间隔于 9 & 10,0
2024-02-28 15:54:54,1709106894,393141743.037333,间隔于 9 & 10,0
2024-02-28 15:54:55,1709106895,393141744.037333,间隔于 9 & 10,0
2024-02-28 15:54:56,1709106896,393141745.037333,间隔于 9 & 10,0
2024-02-28 15:54:57,1709106897,393141746.037333,间隔于 9 & 10,0
2024-02-28 15:54:58,1709106898,393141747.037333,间隔于 9 & 10,0
2024-02-28 15:54:59,1709106899,393141748.037333,间隔于 9 & 10,0
2024-02-28 15:55:00,1709106900,393141749.037333,间隔于 9 & 10,0
2024-02-28 15:55:01,1709106901,393141750.037333,间隔于 9 & 10,0
2024-02-28 15:55:02,1709106902,393141751.037333,间隔于 9 & 10,0
2024-02-28 15:55:03,1709106903,393141752.037333,间隔于 9 & 10,0
2024-02-28 15:55:04,1709106904,393141753.037333,间隔于 9 & 10,0
2024-02-28 15:55:05,1709106905,393141754.037333,间隔于 9 & 10,0
2024-02-28 15:55:06,1709106906,393141755.037333,间隔于 9 & 10,0
2024-02-28 15:55:07,1709106907,393141756.037333,间隔于 9 & 10,0
2024-02-28 15:55:08,1709106908,393141757.037333,间隔于 9 & 10,0
2024-02-28 15:55:09,1709106909,393141758.037333,间隔于 9 & 10,0
2024-02-28 15:55:10,1709106910,393141759.037333,间隔于 9 & 10,0
2024-02-28 15:55:11,1709106911,393141760.037333,间隔于 9 & 10,0
2024-02-28 15:55:12,1709106912,393141761.037333,间隔于 9 & 10,0
2024-02-28 15:55:13,1709106913,393141762.037333,间隔于 9 & 10,0
2024-02-28 15:55:14,1709106914,393141763.037333,间隔于 9 & 10,0
2024-02-28 15:55:15,1709106915,393141764.037333,间隔于 9 & 10,0
2024-02-28 15:55:16,1709106916,393141765.037333,间隔于 9 & 10,0
2024-02-28 15:55:17,1709106917,393141766.037333,间隔于 9 & 10,0
2024-02-28 15:55:18,1709106918,393141767.037333,间隔于 9 & 10,0
2024-02-28 15:55:19,1709106919,393141768.037333,间隔于 9 & 10,0
2024-02-28 15:55:20,1709106920,393141769.037333,间隔于 9 & 10,0
2024-02-28 15:55:21,1709106921,393141770.037333,间隔于 9 & 10,0
2024-02-28 15:55:22,1709106922,393141771.037333,间隔于 9 & 10,0
2024-02-28 15:55:23,1709106923,393141772.037333,间隔于 9 & 10,0
2024-02-28 15:55:24,1709106924,393141773.037333,间隔于 9 & 10,0
2024-02-28 15:55:25,1709106925,393141774.037333,间隔于 9 & 10,0
2024-02-28 15:55:26,1709106926,393141775.037333,间隔于 9 & 10,0
2024-02-28 15:55:27,1709106927,393141776.037333,间隔于 9 & 10,0
2024-02-28 15:55:28,1709106928,393141777.037333,间隔于 9 & 10,0
2024-02-28 15:55:29,1709106929,393141778.037333,间隔于 9 & 10,0
2024-02-28 15:55:30,1709106930,393141779.037333,间隔于 9 & 10,0
2024-02-28 15:55:31,1709106931,393141780.037333,间隔于 9 & 10,0
2024-02-28 15:55:32,1709106932,393141781.037333,间隔于 9 & 10,0
2024-02-28 15:55:33,1709106933,393141782.037333,间隔于 9 & 10,0
2024-02-28 15:55:34,1709106934,393141783.037333,间隔于 9 & 10,0
2024-02-28 15:55:35,1709106935,393141784.037333,间隔于 9 & 10,0
2024-02-28 15:55:36,1709106936,393141785.037333,间隔于 9 & 10,0
2024-02-28 15:55:37,1709106937,393141786.037333,间隔于 9 & 10,0
2024-02-28 15:55:38,1709106938,393141787.037333,间隔于 9 & 10,0
2024-02-28 15:55:39,1709106939,393141788.037333,间隔于 9 & 10,0
2024-02-28 15:55:40,1709106940,393141789.037333,间隔于 9 & 10,0
2024-02-28 15:55:41,1709106941,393141790.037333,间隔于 9 & 10,0
2024-02-28 15:55:42,1709106942,393141791.037333,间隔于 9 & 10,0
2024-02-28 15:55:43,1709106943,393141792.037333,间隔于 9 & 10,0
2024-02-28 15:55:44,1709106944,393141793.037333,间隔于 9 & 10,0
2024-02-28 15:55:45,1709106945,393141794.037333,间隔于 9 & 10,0
2024-02-28 15:55:46,1709106946,393141795.037333,间隔于 9 & 10,0
2024-02-28 15:55:47,1709106947,393141796.037333,间隔于 9 & 10,0
2024-02-28 15:55:48,1709106948,393141797.037333,间隔于 9 & 10,0
2024-02-28 15:55:49,1709106949,393141798.037333,间隔于 9 & 10,0
2024-02-28 15:55:50,1709106950,393141799.037333,间隔于 9 & 10,0
2024-02-28 15:55:51,1709106951,393141800.037333,间隔于 9 & 10,0
2024-02-28 15:55:52,1709106952,393141801.037333,间隔于 9 & 10,0
2024-02-28 15:55:53,1709106953,393141802.037333,间隔于 9 & 10,0
2024-02-28 15:55:54,1709106954,393141803.037333,间隔于 9 & 10,0
2024-02-28 15:55:55,1709106955,393141804.037333,间隔于 9 & 10,0
2024-02-28 15:55:56,1709106956,393141805.037333,间隔于 9 & 10,0
2024-02-28 15:55:57,1709106957,393141806.037333,间隔于 9 & 10,0
2024-02-28 15:55:58,1709106958,393141807.037333,间隔于 9 & 10,0
2024-02-28 15:55:59,1709106959,393141808.037333,间隔于 9 & 10,0
2024-02-28 15:56:00,1709106960,393141809.037333,间隔于 9 & 10,0
2024-02-28 15:56:01,1709106961,393141810.037333,间隔于 9 & 10,0
2024-02-28 15:56:02,1709106962,393141811.037333,间隔于 9 & 10,0
2024-02-28 15:56:03,1709106963,393141812.037333,间隔于 9 & 10,0
2024-02-28 15:56:04,1709106964,393141813.037333,间隔于 9 & 10,0
2024-02-28 15:56:05,1709106965,393141814.037333,间隔于 9 & 10,117319
2024-02-28 15:56:06,1709106966,393141815.037333,间隔于 9 & 10,141285
2024-02-28 15:56:07,1709106967,393141816.037333,间隔于 9 & 10,134158
2024-02-28 15:56:08,1709106968,393141817.037333,间隔于 9 & 10,125027
2024-02-28 15:56:09,1709106969,393141818.037333,间隔于 9 & 10,124702
2024-02-28 15:56:10,1709106970,393141819.037333,间隔于 9 & 10,133443
2024-02-28 15:56:11,1709106971,393141820.037333,间隔于 9 & 10,124036
2024-02-28 15:56:12,1709106972,393141821.037333,间隔于 9 & 10,124507
2024-02-28 15:56:13,1709106973,393141822.037333,间隔于 9 & 10,161527
2024-02-28 15:56:14,1709106974,393141823.037333,间隔于 9 & 10,181018
2024-02-28 15:56:15,1709106975,393141824.037333,间隔于 9 & 10,178279
2024-02-28 15:56:16,1709106976,393141825.037333,间隔于 9 & 10,184677
2024-02-28 15:56:17,1709106977,393141826.037333,间隔于 9 & 10,186671
2024-02-28 15:56:18,1709106978,393141827.037333,间隔于 9 & 10,185454
2024-02-28 15:56:19,1709106979,393141828.037333,间隔于 9 & 10,162634
2024-02-28 15:56:20,1709106980,393141829.037333,间隔于 9 & 10,140246
2024-02-28 15:56:21,1709106981,393141830.037333,间隔于 9 & 10,143099
2024-02-28 15:56:22,1709106982,393141831.037333,间隔于 9 & 10,127799
2024-02-28 15:56:23,1709106983,393141832.037333,间隔于 9 & 10,122496
2024-02-28 15:56:24,1709106984,393141833.037333,间隔于 9 & 10,125304
2024-02-28 15:56:25,1709106985,393141834.037333,间隔于 9 & 10,132056
2024-02-28 15:56:26,1709106986,393141835.037333,间隔于 9 & 10,136215
2024-02-28 15:56:27,1709106987,393141836.037333,间隔于 9 & 10,144364
2024-02-28 15:56:28,1709106988,393141837.037333,间隔于 9 & 10,159878
2024-02-28 15:56:29,1709106989,393141838.037333,间隔于 9 & 10,164271
2024-02-28 15:56:30,1709106990,393141839.037333,间隔于 9 & 10,158325
2024-02-28 15:56:31,1709106991,393141840.037333,间隔于 9 & 10,175090
2024-02-28 15:56:32,1709106992,393141841.037333,间隔于 9 & 10,171811
2024-02-28 15:56:33,1709106993,393141842.037333,间隔于 9 & 10,148209
2024-02-28 15:56:34,1709106994,393141843.037333,间隔于 9 & 10,124066
2024-02-28 15:56:35,1709106995,393141844.037333,间隔于 9 & 10,123567
2024-02-28 15:56:36,1709106996,393141845.037333,间隔于 9 & 10,129325
2024-02-28 15:56:37,1709106997,393141846.037333,间隔于 9 & 10,20955
2024-02-28 15:56:38,1709106998,393141847.037333,间隔于 9 & 10,0
2024-02-28 15:56:39,1709106999,393141848.037333,间隔于 9 & 10,0
2024-02-28 15:56:40,1709107000,393141849.037333,间隔于 9 & 10,0
2024-02-28 15:56:41,1709107001,393141850.037333,间隔于 9 & 10,0
2024-02-28 15:56:42,1709107002,393141851.037333,间隔于 9 & 10,0
2024-02-28 15:56:43,1709107003,393141852.037333,间隔于 9 & 10,0
2024-02-28 15:56:44,1709107004,393141853.037333,间隔于 9 & 10,0
2024-02-28 15:56:45,1709107005,393141854.037333,间隔于 9 & 10,0
2024-02-28 15:56:46,1709107006,393141855.037333,间隔于 9 & 10,0
2024-02-28 15:56:47,1709107007,393141856.037333,间隔于 9 & 10,0
2024-02-28 15:56:48,1709107008,393141857.037333,间隔于 9 & 10,0
2024-02-28 15:56:49,1709107009,393141858.037333,间隔于 9 & 10,0
2024-02-28 15:56:50,1709107010,393141859.037333,间隔于 9 & 10,0
2024-02-28 15:56:51,1709107011,393141860.037333,间隔于 9 & 10,0
2024-02-28 15:56:52,1709107012,393141861.037333,间隔于 9 & 10,0
2024-02-28 15:56:53,1709107013,393141862.037333,间隔于 9 & 10,0
2024-02-28 15:56:54,1709107014,393141863.037333,间隔于 9 & 10,0
2024-02-28 15:56:55,1709107015,393141864.037333,间隔于 9 & 10,0
2024-02-28 15:56:56,1709107016,393141865.037333,间隔于 9 & 10,0
2024-02-28 15:56:57,1709107017,393141866.037333,间隔于 9 & 10,0
2024-02-28 15:56:58,1709107018,393141867.037333,间隔于 9 & 10,0
2024-02-28 15:56:59,1709107019,393141868.037333,间隔于 9 & 10,0
2024-02-28 15:57:00,1709107020,393141869.037333,间隔于 9 & 10,0
2024-02-28 15:57:01,1709107021,393141870.037333,间隔于 9 & 10,0
2024-02-28 15:57:02,1709107022,393141871.037333,间隔于 9 & 10,0
2024-02-28 15:57:03,1709107023,393141872.037333,间隔于 9 & 10,0
2024-02-28 15:57:04,1709107024,393141873.037333,间隔于 9 & 10,0
2024-02-28 15:57:05,1709107025,393141874.037333,间隔于 9 & 10,0
2024-02-28 15:57:06,1709107026,393141875.037333,间隔于 9 & 10,0
2024-02-28 15:57:07,1709107027,393141876.037333,间隔于 9 & 10,0
2024-02-28 15:57:08,1709107028,393141877.037333,间隔于 9 & 10,0
2024-02-28 15:57:09,1709107029,393141878.037333,间隔于 9 & 10,0
2024-02-28 15:57:10,1709107030,393141879.037333,间隔于 9 & 10,0
2024-02-28 15:57:11,1709107031,393141880.037333,间隔于 9 & 10,0
2024-02-28 15:57:12,1709107032,393141881.037333,间隔于 9 & 10,0
2024-02-28 15:57:13,1709107033,393141882.037333,间隔于 9 & 10,0
2024-02-28 15:57:14,1709107034,393141883.037333,间隔于 9 & 10,0
2024-02-28 15:57:15,1709107035,393141884.037333,间隔于 9 & 10,0
2024-02-28 15:57:16,1709107036,393141885.037333,间隔于 9 & 10,0
2024-02-28 15:57:17,1709107037,393141886.037333,间隔于 9 & 10,0
2024-02-28 15:57:18,1709107038,393141887.037333,间隔于 9 & 10,0
2024-02-28 15:57:19,1709107039,393141888.037333,间隔于 9 & 10,0
2024-02-28 15:57:20,1709107040,393141889.037333,间隔于 9 & 10,0
2024-02-28 15:57:21,1709107041,393141890.037333,间隔于 9 & 10,0
2024-02-28 15:57:22,1709107042,393141891.037333,间隔于 9 & 10,0
2024-02-28 15:57:23,1709107043,393141892.037333,间隔于 9 & 10,0
2024-02-28 15:57:24,1709107044,393141893.037333,间隔于 9 & 10,0
2024-02-28 15:57:25,1709107045,393141894.037333,间隔于 9 & 10,0
2024-02-28 15:57:26,1709107046,393141895.037333,间隔于 9 & 10,0
2024-02-28 15:57:27,1709107047,393141896.037333,间隔于 9 & 10,0
2024-02-28 15:57:28,1709107048,393141897.037333,间隔于 9 & 10,0
2024-02-28 15:57:29,1709107049,393141898.037333,间隔于 9 & 10,0
2024-02-28 15:57:30,1709107050,393141899.037333,间隔于 9 & 10,0
2024-02-28 15:57:31,1709107051,393141900.037333,间隔于 9 & 10,0
2024-02-28 15:57:32,1709107052,393141901.037333,间隔于 9 & 10,0
2024-02-28 15:57:33,1709107053,393141902.037333,间隔于 9 & 10,0
2024-02-28 15:57:34,1709107054,393141903.037333,间隔于 9 & 10,0
2024-02-28 15:57:35,1709107055,393141904.037333,间隔于 9 & 10,0
2024-02-28 15:57:36,1709107056,393141905.037333,间隔于 9 & 10,0
2024-02-28 15:57:37,1709107057,393141906.037333,间隔于 9 & 10,0
2024-02-28 15:57:38,1709107058,393141907.037333,间隔于 9 & 10,0
2024-02-28 15:57:39,1709107059,393141908.037333,间隔于 9 & 10,0
2024-02-28 15:57:40,1709107060,393141909.037333,间隔于 9 & 10,0
2024-02-28 15:57:41,1709107061,393141910.037333,间隔于 9 & 10,0
2024-02-28 15:57:42,1709107062,393141911.037333,间隔于 9 & 10,0
2024-02-28 15:57:43,1709107063,393141912.037333,间隔于 9 & 10,0
2024-02-28 15:57:44,1709107064,393141913.037333,间隔于 9 & 10,0
2024-02-28 15:57:45,1709107065,393141914.037333,间隔于 9 & 10,0
2024-02-28 15:57:46,1709107066,393141915.037333,间隔于 9 & 10,0
2024-02-28 15:57:47,1709107067,393141916.037333,间隔于 9 & 10,0
2024-02-28 15:57:48,1709107068,393141917.037333,间隔于 9 & 10,0
2024-02-28 15:57:49,1709107069,393141918.037333,间隔于 9 & 10,0
2024-02-28 15:57:50,1709107070,393141919.037333,间隔于 9 & 10,0
2024-02-28 15:57:51,1709107071,393141920.037333,间隔于 9 & 10,0
2024-02-28 15:57:52,1709107072,393141921.037333,间隔于 9 & 10,0
2024-02-28 15:57:53,1709107073,393141922.037333,间隔于 9 & 10,0
2024-02-28 15:57:54,1709107074,393141923.037333,间隔于 9 & 10,0
2024-02-28 15:57:55,1709107075,393141924.037333,间隔于 9 & 10,0
2024-02-28 15:57:56,1709107076,393141925.037333,间隔于 9 & 10,0
2024-02-28 15:57:57,1709107077,393141926.037333,间隔于 9 & 10,0
2024-02-28 15:57:58,1709107078,393141927.037333,间隔于 9 & 10,0
2024-02-28 15:57:59,1709107079,393141928.037333,间隔于 9 & 10,0
2024-02-28 15:58:00,1709107080,393141929.037333,间隔于 9 & 10,0
2024-02-28 15:58:01,1709107081,393141930.037333,间隔于 9 & 10,0
2024-02-28 15:58:02,1709107082,393141931.037333,间隔于 9 & 10,0
2024-02-28 15:58:03,1709107083,393141932.037333,间隔于 9 & 10,0
2024-02-28 15:58:04,1709107084,393141933.037333,间隔于 9 & 10,0
2024-02-28 15:58:05,1709107085,393141934.037333,间隔于 9 & 10,0
2024-02-28 15:58:06,1709107086,393141935.037333,间隔于 9 & 10,0
2024-02-28 15:58:07,1709107087,393141936.037333,间隔于 9 & 10,0
2024-02-28 15:58:08,1709107088,393141937.037333,间隔于 9 & 10,0
2024-02-28 15:58:09,1709107089,393141938.037333,间隔于 9 & 10,0
2024-02-28 15:58:10,1709107090,393141939.037333,间隔于 9 & 10,0
2024-02-28 15:58:11,1709107091,393141940.037333,间隔于 9 & 10,0
2024-02-28 15:58:12,1709107092,393141941.037333,间隔于 9 & 10,0
2024-02-28 15:58:13,1709107093,393141942.037333,间隔于 9 & 10,0
2024-02-28 15:58:14,1709107094,393141943.037333,间隔于 9 & 10,0
2024-02-28 15:58:15,1709107095,393141944.037333,间隔于 9 & 10,0
2024-02-28 15:58:16,1709107096,393141945.037333,间隔于 9 & 10,0
2024-02-28 15:58:17,1709107097,393141946.037333,间隔于 9 & 10,0
2024-02-28 15:58:18,1709107098,393141947.037333,间隔于 9 & 10,0
2024-02-28 15:58:19,1709107099,393141948.037333,间隔于 9 & 10,0
2024-02-28 15:58:20,1709107100,393141949.037333,间隔于 9 & 10,0
2024-02-28 15:58:21,1709107101,393141950.037333,间隔于 9 & 10,0
2024-02-28 15:58:22,1709107102,393141951.037333,间隔于 9 & 10,0
2024-02-28 15:58:23,1709107103,393141952.037333,间隔于 9 & 10,0
2024-02-28 15:58:24,1709107104,393141953.037333,间隔于 9 & 10,0
2024-02-28 15:58:25,1709107105,393141954.037333,间隔于 9 & 10,0
2024-02-28 15:58:26,1709107106,393141955.037333,间隔于 9 & 10,0
2024-02-28 15:58:27,1709107107,393141956.037333,间隔于 9 & 10,0
2024-02-28 15:58:28,1709107108,393141957.037333,间隔于 9 & 10,0
2024-02-28 15:58:29,1709107109,393141958.037333,间隔于 9 & 10,0
2024-02-28 15:58:30,1709107110,393141959.037333,间隔于 9 & 10,0
2024-02-28 15:58:31,1709107111,393141960.037333,间隔于 9 & 10,0
2024-02-28 15:58:32,1709107112,393141961.037333,间隔于 9 & 10,0
2024-02-28 15:58:33,1709107113,393141962.037333,间隔于 9 & 10,0
2024-02-28 15:58:34,1709107114,393141963.037333,间隔于 9 & 10,0
2024-02-28 15:58:35,1709107115,393141964.037333,间隔于 9 & 10,0
2024-02-28 15:58:36,1709107116,393141965.037333,间隔于 9 & 10,0
2024-02-28 15:58:37,1709107117,393141966.037333,间隔于 9 & 10,0
2024-02-28 15:58:38,1709107118,393141967.037333,间隔于 9 & 10,0
2024-02-28 15:58:39,1709107119,393141968.037333,间隔于 9 & 10,25917
2024-02-28 15:58:40,1709107120,393141969.037333,间隔于 9 & 10,117870
2024-02-28 15:58:41,1709107121,393141970.037333,间隔于 9 & 10,113453
2024-02-28 15:58:42,1709107122,393141971.037333,间隔于 9 & 10,111263
2024-02-28 15:58:43,1709107123,393141972.037333,间隔于 9 & 10,106675
2024-02-28 15:58:44,1709107124,393141973.037333,间隔于 9 & 10,103994
2024-02-28 15:58:45,1709107125,393141974.037333,间隔于 9 & 10,107708
2024-02-28 15:58:46,1709107126,393141975.037333,间隔于 9 & 10,110865
2024-02-28 15:58:47,1709107127,393141976.037333,间隔于 9 & 10,115744
2024-02-28 15:58:48,1709107128,393141977.037333,间隔于 9 & 10,117302
2024-02-28 15:58:49,1709107129,393141978.037333,间隔于 9 & 10,123931
2024-02-28 15:58:50,1709107130,393141979.037333,间隔于 9 & 10,141116
2024-02-28 15:58:51,1709107131,393141980.037333,间隔于 9 & 10,147146
2024-02-28 15:58:52,1709107132,393141981.037333,间隔于 9 & 10,140884
2024-02-28 15:58:53,1709107133,393141982.037333,间隔于 9 & 10,132784
2024-02-28 15:58:54,1709107134,393141983.037333,间隔于 9 & 10,137080
2024-02-28 15:58:55,1709107135,393141984.037333,间隔于 9 & 10,138923
2024-02-28 15:58:56,1709107136,393141985.037333,间隔于 9 & 10,134240
2024-02-28 15:58:57,1709107137,393141986.037333,间隔于 9 & 10,132735
2024-02-28 15:58:58,1709107138,393141987.037333,间隔于 9 & 10,133415
2024-02-28 15:58:59,1709107139,393141988.037333,间隔于 9 & 10,133840
2024-02-28 15:59:00,1709107140,393141989.037333,间隔于 9 & 10,133966
2024-02-28 15:59:01,1709107141,393141990.037333,间隔于 9 & 10,134958
2024-02-28 15:59:02,1709107142,393141991.037333,间隔于 9 & 10,145251
2024-02-28 15:59:03,1709107143,393141992.037333,间隔于 9 & 10,148812
2024-02-28 15:59:04,1709107144,393141993.037333,间隔于 9 & 10,151286
2024-02-28 15:59:05,1709107145,393141994.037333,间隔于 9 & 10,151009
2024-02-28 15:59:06,1709107146,393141995.037333,间隔于 9 & 10,152755
2024-02-28 15:59:07,1709107147,393141996.037333,间隔于 9 & 10,153134
2024-02-28 15:59:08,1709107148,393141997.037333,间隔于 9 & 10,154015
2024-02-28 15:59:09,1709107149,393141998.037333,间隔于 9 & 10,154393
2024-02-28 15:59:10,1709107150,393141999.037333,间隔于 9 & 10,150439
2024-02-28 15:59:11,1709107151,393142000.037333,间隔于 9 & 10,147360
2024-02-28 15:59:12,1709107152,393142001.037333,间隔于 9 & 10,138728
2024-02-28 15:59:13,1709107153,393142002.037333,间隔于 9 & 10,137400
2024-02-28 15:59:14,1709107154,393142003.037333,间隔于 9 & 10,130981
2024-02-28 15:59:15,1709107155,393142004.037333,间隔于 12 & 13,135961
2024-02-28 15:59:16,1709107156,393142005.037333,间隔于 12 & 13,153168
2024-02-28 15:59:17,1709107157,393142006.037333,间隔于 12 & 13,158369
2024-02-28 15:59:18,1709107158,393142007.037333,间隔于 12 & 13,158838
2024-02-28 15:59:19,1709107159,393142008.037333,间隔于 12 & 13,160059
2024-02-28 15:59:20,1709107160,393142009.037333,间隔于 12 & 13,160629
2024-02-28 15:59:21,1709107161,393142010.037333,间隔于 12 & 13,162590
2024-02-28 15:59:22,1709107162,393142011.037333,间隔于 12 & 13,163160
2024-02-28 15:59:23,1709107163,393142012.037333,间隔于 12 & 13,159876
2024-02-28 15:59:24,1709107164,393142013.037333,间隔于 12 & 13,150102
2024-02-28 15:59:25,1709107165,393142014.037333,间隔于 12 & 13,141813
2024-02-28 15:59:26,1709107166,393142015.037333,间隔于 12 & 13,140492
2024-02-28 15:59:27,1709107167,393142016.037333,间隔于 12 & 13,141726
2024-02-28 15:59:28,1709107168,393142017.037333,间隔于 12 & 13,142365
2024-02-28 15:59:29,1709107169,393142018.037333,间隔于 12 & 13,142859
2024-02-28 15:59:30,1709107170,393142019.037333,间隔于 12 & 13,142623
2024-02-28 15:59:31,1709107171,393142020.037333,间隔于 12 & 13,138478
2024-02-28 15:59:32,1709107172,393142021.037333,间隔于 12 & 13,133281
2024-02-28 15:59:33,1709107173,393142022.037333,间隔于 12 & 13,145226
2024-02-28 15:59:34,1709107174,393142023.037333,任务外,156003
2024-02-28 15:59:35,1709107175,393142024.037333,任务外,141101
2024-02-28 15:59:36,1709107176,393142025.037333,任务外,130936
2024-02-28 15:59:37,1709107177,393142026.037333,任务外,139152
2024-02-28 15:59:38,1709107178,393142027.037333,任务外,139886
2024-02-28 15:59:39,1709107179,393142028.037333,任务外,141355
2024-02-28 15:59:40,1709107180,393142029.037333,任务外,141016
2024-02-28 15:59:41,1709107181,393142030.037333,任务外,139490
2024-02-28 15:59:42,1709107182,393142031.037333,任务外,136905
